match_id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,team1_score,team2_score,team1_wickets,team2_wickets,first_innings_score,second_innings_score
969,2023,Ahmedabad,2023-04-15,GT,CSK,GT,bat,normal,N,GT,3,4,GT_Player_9,Ahmedabad,173,170,6,7,173,170
970,2023,Lucknow,2023-04-24,KKR,GT,KKR,field,normal,N,GT,15,3,GT_Player_11,Lucknow,147,162,8,7,162,147
971,2023,Bangalore,2023-04-09,MI,SRH,MI,bat,normal,N,MI,21,0,MI_Player_10,Bangalore,190,169,10,5,190,169
972,2023,Bangalore,2023-04-26,CSK,RCB,RCB,field,normal,N,RCB,26,2,RCB_Player_1,Bangalore,144,170,8,8,144,170
973,2023,Jaipur,2023-04-05,RR,PBKS,PBKS,field,normal,N,RR,7,4,RR_Player_7,Jaipur,145,138,6,7,145,138
974,2023,Kolkata,2023-04-29,RR,MI,MI,field,normal,N,MI,20,0,MI_Player_2,Kolkata,146,166,8,10,146,166
975,2023,Delhi,2023-04-20,LSG,KKR,KKR,field,normal,N,LSG,10,6,LSG_Player_1,Delhi,178,168,4,9,178,168
976,2023,Hyderabad,2023-04-18,RCB,SRH,SRH,field,normal,N,SRH,16,7,SRH_Player_5,Hyderabad,147,163,9,3,147,163
977,2023,Kolkata,2023-04-14,PBKS,SRH,PBKS,bat,normal,N,PBKS,23,1,PBKS_Player_5,Kolkata,156,133,9,9,156,133
978,2023,Jaipur,2023-04-28,CSK,GT,CSK,bat,normal,N,GT,20,2,GT_Player_3,Jaipur,128,148,8,8,128,148
979,2023,Lucknow,2023-04-13,RR,PBKS,RR,field,normal,N,RR,27,0,RR_Player_5,Lucknow,150,123,10,10,123,150
980,2023,Mumbai,2023-04-11,SRH,KKR,KKR,field,normal,N,KKR,16,0,KKR_Player_9,Mumbai,143,159,9,10,143,159
981,2023,Kolkata,2023-04-22,GT,SRH,GT,bat,normal,N,SRH,37,7,SRH_Player_3,Kolkata,169,206,8,3,169,206
982,2023,Delhi,2023-04-04,MI,PBKS,PBKS,field,normal,N,MI,10,1,MI_Player_1,Delhi,167,157,9,4,167,157
983,2023,Chennai,2023-04-08,PBKS,RR,RR,field,normal,N,PBKS,13,6,PBKS_Player_1,Chennai,172,159,4,3,172,159
984,2023,Mohali,2023-04-29,PBKS,RR,PBKS,field,normal,N,RR,13,0,RR_Player_2,Mohali,144,157,9,10,157,144
985,2023,Chennai,2023-04-19,CSK,DC,CSK,bat,normal,N,DC,19,4,DC_Player_1,Chennai,143,162,6,6,143,162
986,2023,Mumbai,2023-04-02,GT,CSK,GT,field,normal,N,GT,2,0,GT_Player_2,Mumbai,156,154,10,3,154,156
987,2023,Ahmedabad,2023-04-12,KKR,DC,KKR,field,normal,N,KKR,26,7,KKR_Player_5,Ahmedabad,170,144,3,7,144,170
988,2023,Kolkata,2023-04-13,GT,RR,GT,bat,normal,N,GT,10,1,GT_Player_2,Kolkata,141,131,9,9,141,131
989,2023,Chennai,2023-04-23,PBKS,RR,PBKS,field,normal,N,RR,25,7,RR_Player_9,Chennai,121,146,7,3,146,121
990,2023,Hyderabad,2023-04-10,SRH,KKR,KKR,bat,normal,N,KKR,21,5,KKR_Player_11,Hyderabad,133,154,7,5,133,154
991,2023,Chennai,2023-04-28,RR,KKR,RR,bat,normal,N,RR,29,7,RR_Player_11,Chennai,176,147,3,10,176,147
992,2023,Mumbai,2023-04-01,DC,RCB,RCB,field,normal,N,DC,13,0,DC_Player_5,Mumbai,159,146,10,6,159,146
993,2023,Ahmedabad,2023-04-25,CSK,RCB,RCB,field,normal,N,CSK,43,5,CSK_Player_7,Ahmedabad,219,176,5,10,219,176
994,2023,Mumbai,2023-04-16,MI,CSK,MI,bat,normal,N,MI,10,2,MI_Player_4,Mumbai,155,145,8,7,155,145
995,2023,Delhi,2023-04-13,RR,LSG,RR,field,normal,N,LSG,28,0,LSG_Player_9,Delhi,138,166,10,10,166,138
996,2023,Kolkata,2023-04-23,RCB,PBKS,RCB,field,normal,N,RCB,4,7,RCB_Player_8,Kolkata,145,141,3,3,141,145
997,2023,Kolkata,2023-04-16,DC,RCB,DC,bat,normal,N,DC,8,7,DC_Player_4,Kolkata,154,146,3,7,154,146
998,2023,Kolkata,2023-04-26,DC,KKR,KKR,field,normal,N,KKR,7,1,KKR_Player_7,Kolkata,137,144,8,9,137,144
999,2023,Lucknow,2023-04-06,MI,PBKS,PBKS,bat,normal,N,MI,8,6,MI_Player_1,Lucknow,169,161,4,10,169,161
1000,2023,Ahmedabad,2023-04-08,PBKS,RCB,RCB,bat,normal,N,RCB,20,6,RCB_Player_8,Ahmedabad,128,148,9,4,128,148
1001,2023,Delhi,2023-04-29,PBKS,LSG,PBKS,field,normal,N,LSG,27,0,LSG_Player_7,Delhi,127,154,6,10,154,127
1002,2023,Lucknow,2023-04-12,KKR,RCB,KKR,bat,normal,Y,RCB,17,6,RCB_Player_9,Lucknow,159,176,6,4,159,176
1003,2023,Kolkata,2023-04-23,RR,LSG,RR,field,normal,N,LSG,24,5,LSG_Player_9,Kolkata,126,150,9,5,150,126
1004,2023,Hyderabad,2023-04-19,RCB,SRH,SRH,field,normal,N,SRH,29,6,SRH_Player_7,Hyderabad,144,173,6,4,144,173
1005,2023,Kolkata,2023-04-27,DC,SRH,SRH,bat,normal,N,SRH,26,4,SRH_Player_11,Kolkata,139,165,4,6,139,165
1006,2023,Jaipur,2023-04-23,MI,RR,MI,bat,normal,N,MI,14,0,MI_Player_8,Jaipur,163,149,10,9,163,149
1007,2023,Bangalore,2023-04-14,GT,CSK,CSK,bat,normal,N,GT,10,3,GT_Player_10,Bangalore,155,145,7,9,155,145
1008,2023,Mumbai,2023-04-16,SRH,KKR,KKR,field,normal,N,SRH,18,0,SRH_Player_11,Mumbai,169,151,10,7,169,151
1009,2023,Hyderabad,2023-04-01,MI,KKR,KKR,bat,normal,N,KKR,5,5,KKR_Player_7,Hyderabad,146,151,7,5,146,151
1010,2023,Hyderabad,2023-04-06,PBKS,GT,PBKS,field,normal,N,PBKS,19,5,PBKS_Player_2,Hyderabad,167,148,5,3,148,167
1011,2023,Kolkata,2023-04-05,SRH,LSG,LSG,bat,normal,N,SRH,28,1,SRH_Player_3,Kolkata,148,120,9,8,148,120
1012,2023,Kolkata,2023-04-01,RR,SRH,RR,bat,normal,N,RR,20,1,RR_Player_5,Kolkata,178,158,9,5,178,158
1013,2023,Bangalore,2023-04-18,PBKS,LSG,PBKS,field,normal,N,LSG,22,1,LSG_Player_10,Bangalore,147,169,8,9,169,147
1014,2023,Mumbai,2023-04-06,GT,RR,GT,field,normal,N,RR,21,4,RR_Player_11,Mumbai,131,152,7,6,152,131
1015,2023,Chennai,2023-04-30,DC,RCB,RCB,field,normal,N,DC,16,5,DC_Player_3,Chennai,158,142,5,6,158,142
1016,2023,Chennai,2023-04-25,RR,MI,MI,bat,normal,N,RR,36,7,RR_Player_3,Chennai,186,150,3,10,186,150
1017,2023,Mohali,2023-04-22,MI,KKR,MI,field,normal,N,KKR,4,5,KKR_Player_6,Mohali,167,171,4,5,171,167
1018,2023,Hyderabad,2023-04-18,RCB,MI,RCB,field,normal,N,MI,6,7,MI_Player_6,Hyderabad,142,148,9,3,148,142
1019,2023,Delhi,2023-04-17,RCB,PBKS,RCB,field,normal,N,PBKS,13,2,PBKS_Player_10,Delhi,163,176,10,8,176,163
1020,2023,Jaipur,2023-04-21,MI,GT,GT,field,normal,N,GT,9,2,GT_Player_3,Jaipur,158,167,8,8,158,167
1021,2023,Bangalore,2023-04-15,MI,DC,MI,bat,normal,N,DC,14,6,DC_Player_3,Bangalore,160,174,10,4,160,174
1022,2023,Kolkata,2023-04-10,CSK,KKR,CSK,field,normal,N,CSK,10,0,CSK_Player_11,Kolkata,173,163,10,10,163,173
1023,2023,Kolkata,2023-04-24,DC,RR,DC,field,normal,N,DC,37,5,DC_Player_8,Kolkata,194,157,5,7,157,194
1024,2023,Delhi,2023-04-05,KKR,LSG,LSG,bat,normal,N,KKR,1,6,KKR_Player_9,Delhi,170,169,4,5,170,169
1025,2023,Chennai,2023-04-22,LSG,SRH,LSG,field,normal,N,SRH,21,1,SRH_Player_7,Chennai,127,148,9,9,148,127
1026,2023,Ahmedabad,2023-04-13,MI,PBKS,MI,bat,normal,N,MI,12,2,MI_Player_4,Ahmedabad,192,180,8,7,192,180
1027,2023,Delhi,2023-04-26,SRH,KKR,SRH,bat,normal,N,SRH,9,6,SRH_Player_3,Delhi,159,150,4,5,159,150
1028,2023,Jaipur,2023-04-01,CSK,GT,CSK,bat,normal,N,CSK,19,7,CSK_Player_7,Jaipur,194,175,3,7,194,175
1029,2023,Ahmedabad,2023-04-13,RR,SRH,RR,bat,normal,N,RR,11,0,RR_Player_1,Ahmedabad,174,163,10,10,174,163
1030,2023,Hyderabad,2023-04-19,PBKS,CSK,PBKS,field,normal,N,CSK,7,6,CSK_Player_3,Hyderabad,154,161,8,4,161,154
1031,2023,Ahmedabad,2023-04-03,LSG,MI,MI,field,normal,N,MI,18,2,MI_Player_8,Ahmedabad,168,186,3,8,168,186
1032,2023,Mohali,2023-04-14,CSK,GT,CSK,field,normal,N,GT,25,5,GT_Player_4,Mohali,160,185,7,5,185,160
1033,2024,Mumbai,2024-04-16,MI,GT,GT,bat,normal,N,MI,13,2,MI_Player_1,Mumbai,178,165,8,10,178,165
1034,2024,Delhi,2024-04-10,KKR,PBKS,KKR,field,normal,N,KKR,29,4,KKR_Player_1,Delhi,185,156,6,3,156,185
1035,2024,Chennai,2024-04-09,CSK,GT,GT,field,normal,N,GT,14,1,GT_Player_8,Chennai,157,171,3,9,157,171
1036,2024,Jaipur,2024-04-26,RCB,MI,RCB,field,normal,N,RCB,35,7,RCB_Player_10,Jaipur,200,165,3,5,165,200
1037,2024,Lucknow,2024-04-06,LSG,RCB,RCB,field,normal,N,LSG,24,5,LSG_Player_11,Lucknow,150,126,5,10,150,126
1038,2024,Chennai,2024-04-03,KKR,LSG,LSG,bat,normal,N,LSG,5,1,LSG_Player_5,Chennai,161,166,10,9,161,166
1039,2024,Lucknow,2024-04-30,SRH,PBKS,SRH,field,normal,N,SRH,19,0,SRH_Player_2,Lucknow,181,162,10,9,162,181
1040,2024,Jaipur,2024-04-13,CSK,SRH,CSK,field,normal,N,CSK,39,6,CSK_Player_3,Jaipur,195,156,4,9,156,195
1041,2024,Hyderabad,2024-04-23,RR,RCB,RR,field,normal,N,RR,9,4,RR_Player_2,Hyderabad,153,144,6,3,144,153
1042,2024,Bangalore,2024-04-09,DC,LSG,LSG,field,normal,N,LSG,8,2,LSG_Player_11,Bangalore,132,140,4,8,132,140
1043,2024,Kolkata,2024-04-21,GT,PBKS,PBKS,bat,normal,N,PBKS,21,3,PBKS_Player_3,Kolkata,128,149,7,7,128,149
1044,2024,Ahmedabad,2024-04-01,LSG,KKR,LSG,field,normal,N,KKR,24,4,KKR_Player_1,Ahmedabad,146,170,3,6,170,146
1045,2024,Kolkata,2024-04-05,PBKS,CSK,CSK,field,normal,N,PBKS,12,1,PBKS_Player_1,Kolkata,152,140,9,10,152,140
1046,2024,Chennai,2024-04-16,CSK,KKR,CSK,bat,normal,N,KKR,12,7,KKR_Player_3,Chennai,164,176,4,3,164,176
1047,2024,Mumbai,2024-04-28,CSK,RCB,CSK,field,normal,N,CSK,38,7,CSK_Player_5,Mumbai,208,170,3,4,170,208
1048,2024,Lucknow,2024-04-18,PBKS,GT,PBKS,bat,normal,N,GT,15,0,GT_Player_8,Lucknow,149,164,6,10,149,164
1049,2024,Hyderabad,2024-04-20,MI,SRH,MI,bat,normal,N,SRH,5,0,SRH_Player_2,Hyderabad,139,144,9,10,139,144
1050,2024,Delhi,2024-04-27,DC,MI,MI,field,normal,N,DC,29,1,DC_Player_5,Delhi,164,135,9,5,164,135
1051,2024,Delhi,2024-04-09,RCB,RR,RCB,bat,normal,N,RCB,25,2,RCB_Player_2,Delhi,163,138,8,5,163,138
1052,2024,Kolkata,2024-04-02,CSK,LSG,CSK,bat,normal,N,LSG,16,0,LSG_Player_7,Kolkata,155,171,5,10,155,171
1053,2024,Ahmedabad,2024-04-14,SRH,MI,SRH,field,normal,N,MI,25,7,MI_Player_5,Ahmedabad,140,165,6,3,165,140
1054,2024,Jaipur,2024-04-25,SRH,MI,MI,field,normal,N,MI,42,5,MI_Player_5,Jaipur,140,182,10,5,140,182
1055,2024,Jaipur,2024-04-13,RR,SRH,SRH,field,normal,N,RR,19,5,RR_Player_4,Jaipur,153,134,5,7,153,134
1056,2024,Jaipur,2024-04-13,SRH,PBKS,SRH,bat,normal,N,SRH,21,3,SRH_Player_8,Jaipur,176,155,7,7,176,155
1057,2024,Kolkata,2024-04-23,RR,SRH,SRH,field,normal,N,RR,25,3,RR_Player_4,Kolkata,154,129,7,10,154,129
1058,2024,Ahmedabad,2024-04-02,SRH,RCB,SRH,field,normal,N,RCB,11,2,RCB_Player_3,Ahmedabad,167,178,5,8,178,167
1059,2024,Jaipur,2024-04-27,SRH,CSK,SRH,field,normal,N,CSK,6,2,CSK_Player_9,Jaipur,160,166,8,8,166,160
1060,2024,Mohali,2024-04-22,RCB,LSG,RCB,bat,normal,N,LSG,9,4,LSG_Player_4,Mohali,156,165,9,6,156,165
1061,2024,Hyderabad,2024-04-25,PBKS,GT,PBKS,field,normal,N,GT,26,6,GT_Player_2,Hyderabad,142,168,4,4,168,142
1062,2024,Delhi,2024-04-17,RR,GT,GT,field,normal,N,GT,9,5,GT_Player_1,Delhi,139,148,10,5,139,148
1063,2024,Delhi,2024-04-26,KKR,RCB,RCB,bat,normal,N,RCB,24,4,RCB_Player_6,Delhi,139,163,3,6,139,163
1064,2024,Mohali,2024-04-13,RCB,SRH,SRH,bat,normal,N,SRH,19,6,SRH_Player_11,Mohali,197,216,10,4,197,216
1065,2024,Hyderabad,2024-04-13,LSG,GT,LSG,bat,normal,N,LSG,32,3,LSG_Player_1,Hyderabad,190,158,7,8,190,158
1066,2024,Mohali,2024-04-03,MI,RCB,MI,field,normal,N,MI,33,4,MI_Player_2,Mohali,196,163,6,9,163,196
1067,2024,Ahmedabad,2024-04-17,LSG,KKR,KKR,bat,normal,N,KKR,20,3,KKR_Player_11,Ahmedabad,170,190,8,7,170,190
1068,2024,Mohali,2024-04-21,CSK,DC,DC,bat,normal,N,DC,6,2,DC_Player_8,Mohali,157,163,10,8,157,163
1069,2024,Bangalore,2024-04-06,RR,DC,RR,bat,normal,N,RR,44,5,RR_Player_10,Bangalore,221,177,5,8,221,177
1070,2024,Ahmedabad,2024-04-01,MI,SRH,MI,bat,normal,N,MI,16,5,MI_Player_8,Ahmedabad,156,140,5,4,156,140
1071,2024,Chennai,2024-04-22,RCB,MI,RCB,field,normal,N,MI,10,1,MI_Player_10,Chennai,143,153,9,9,153,143
1072,2024,Bangalore,2024-04-28,CSK,LSG,CSK,bat,normal,N,LSG,3,6,LSG_Player_1,Bangalore,173,176,4,4,173,176
1073,2024,Mohali,2024-04-27,PBKS,RCB,PBKS,field,normal,N,RCB,21,3,RCB_Player_11,Mohali,165,186,5,7,186,165
1074,2024,Delhi,2024-04-20,CSK,MI,CSK,field,normal,N,MI,15,7,MI_Player_1,Delhi,158,173,9,3,173,158
1075,2024,Hyderabad,2024-04-21,SRH,KKR,SRH,field,normal,N,KKR,4,3,KKR_Player_5,Hyderabad,178,182,5,7,182,178
1076,2024,Kolkata,2024-04-22,PBKS,RCB,RCB,bat,normal,N,PBKS,3,3,PBKS_Player_6,Kolkata,164,161,7,8,164,161
1077,2024,Chennai,2024-04-21,MI,RR,RR,field,normal,N,RR,20,4,RR_Player_5,Chennai,132,152,9,6,132,152
1078,2024,Mumbai,2024-04-01,RCB,KKR,KKR,bat,normal,N,RCB,1,3,RCB_Player_6,Mumbai,170,169,7,5,170,169
1079,2024,Jaipur,2024-04-27,KKR,RCB,RCB,field,normal,N,KKR,23,5,KKR_Player_6,Jaipur,156,133,5,10,156,133
1080,2024,Delhi,2024-04-22,SRH,GT,SRH,field,normal,N,SRH,17,2,SRH_Player_10,Delhi,163,146,8,5,146,163
1081,2024,Mumbai,2024-04-22,KKR,LSG,KKR,bat,normal,N,KKR,23,4,KKR_Player_3,Mumbai,185,162,6,7,185,162
1082,2024,Kolkata,2024-04-16,RCB,KKR,KKR,bat,normal,N,RCB,9,4,RCB_Player_3,Kolkata,168,159,6,9,168,159
1083,2024,Hyderabad,2024-04-06,CSK,PBKS,CSK,field,normal,N,PBKS,17,5,PBKS_Player_6,Hyderabad,140,157,5,5,157,140
1084,2024,Mumbai,2024-04-21,RR,MI,MI,field,normal,N,MI,8,3,MI_Player_11,Mumbai,161,169,7,7,161,169
1085,2024,Jaipur,2024-04-16,GT,LSG,GT,bat,normal,N,LSG,17,6,LSG_Player_2,Jaipur,158,175,9,4,158,175
1086,2024,Chennai,2024-04-18,GT,LSG,LSG,bat,normal,N,LSG,17,7,LSG_Player_10,Chennai,156,173,5,3,156,173
1087,2024,Delhi,2024-04-09,MI,SRH,SRH,field,normal,N,SRH,14,6,SRH_Player_8,Delhi,147,161,9,4,147,161
1088,2024,Hyderabad,2024-04-30,GT,PBKS,PBKS,field,normal,N,PBKS,10,6,PBKS_Player_9,Hyderabad,159,169,10,4,159,169
1089,2024,Bangalore,2024-04-24,DC,RR,DC,field,normal,N,DC,44,4,DC_Player_3,Bangalore,216,172,6,8,172,216
1090,2024,Kolkata,2024-04-08,PBKS,CSK,PBKS,field,normal,N,PBKS,5,2,PBKS_Player_10,Kolkata,166,161,8,6,161,166
1091,2024,Ahmedabad,2024-04-06,GT,LSG,LSG,bat,normal,N,GT,8,5,GT_Player_4,Ahmedabad,181,173,5,7,181,173
1092,2024,Hyderabad,2024-04-18,CSK,PBKS,PBKS,bat,normal,N,PBKS,21,0,PBKS_Player_5,Hyderabad,166,187,10,10,166,187
1093,2024,Chennai,2024-04-04,RR,PBKS,PBKS,field,normal,N,PBKS,22,3,PBKS_Player_9,Chennai,121,143,3,7,121,143
1094,2024,Chennai,2024-04-12,RCB,SRH,RCB,bat,normal,N,SRH,25,1,SRH_Player_4,Chennai,126,151,3,9,126,151
1095,2024,Delhi,2024-04-24,RCB,CSK,CSK,field,normal,Y,RCB,3,4,RCB_Player_10,Delhi,194,191,6,6,194,191
1096,2024,Lucknow,2024-04-25,DC,RCB,DC,field,normal,N,RCB,13,3,RCB_Player_9,Lucknow,155,168,6,7,168,155
1097,2024,Jaipur,2024-04-26,DC,KKR,KKR,field,normal,N,KKR,11,5,KKR_Player_2,Jaipur,168,179,8,5,168,179
1098,2024,Mumbai,2024-04-04,RR,SRH,RR,field,normal,N,RR,5,4,RR_Player_1,Mumbai,151,146,6,4,146,151
1099,2024,Kolkata,2024-04-27,GT,PBKS,PBKS,field,normal,N,PBKS,14,6,PBKS_Player_8,Kolkata,130,144,7,4,130,144
1100,2024,Delhi,2024-04-24,LSG,RCB,RCB,field,normal,N,LSG,26,1,LSG_Player_4,Delhi,167,141,9,7,167,141
1101,2024,Lucknow,2024-04-28,SRH,MI,SRH,field,normal,N,MI,25,0,MI_Player_10,Lucknow,142,167,3,10,167,142
1102,2024,Chennai,2024-04-14,MI,KKR,KKR,bat,normal,N,MI,14,0,MI_Player_11,Chennai,159,145,10,7,159,145
1103,2024,Delhi,2024-04-15,DC,CSK,DC,bat,normal,N,CSK,2,2,CSK_Player_5,Delhi,156,158,6,8,156,158
1104,2024,Lucknow,2024-04-14,CSK,RR,CSK,field,normal,N,RR,10,4,RR_Player_9,Lucknow,146,156,7,6,156,146
1105,2024,Mohali,2024-04-24,RR,RCB,RR,field,normal,N,RCB,39,6,RCB_Player_2,Mohali,169,208,6,4,208,169
1106,2024,Jaipur,2024-04-07,SRH,GT,GT,bat,normal,N,KKR,19,0,KKR_Player_8,Jaipur,155,174,10,5,155,174
1107,2025,Delhi,2025-04-17,RR,KKR,KKR,field,normal,N,RR,3,4,RR_Player_5,Delhi,179,176,6,6,179,176
1108,2025,Lucknow,2025-04-26,DC,MI,DC,bat,normal,N,DC,26,7,DC_Player_10,Lucknow,188,162,3,7,188,162
1109,2025,Lucknow,2025-04-12,MI,PBKS,MI,field,normal,N,PBKS,3,1,PBKS_Player_5,Lucknow,168,171,5,9,171,168
1110,2025,Delhi,2025-04-11,GT,CSK,CSK,bat,normal,N,CSK,6,1,CSK_Player_11,Delhi,162,168,8,9,162,168
1111,2025,Delhi,2025-04-26,CSK,LSG,LSG,field,normal,N,CSK,38,1,CSK_Player_7,Delhi,193,155,9,3,193,155
1112,2025,Bangalore,2025-04-19,KKR,RR,RR,field,normal,N,KKR,34,5,KKR_Player_9,Bangalore,216,182,5,6,216,182
1113,2025,Mumbai,2025-04-23,SRH,GT,GT,field,normal,N,GT,3,4,GT_Player_2,Mumbai,157,160,4,6,157,160
1114,2025,Hyderabad,2025-04-22,MI,RCB,RCB,bat,normal,N,RCB,22,0,RCB_Player_1,Hyderabad,147,169,7,10,147,169
1115,2025,Kolkata,2025-04-09,PBKS,GT,PBKS,bat,normal,N,GT,38,0,GT_Player_4,Kolkata,151,189,4,10,151,189
1116,2025,Bangalore,2025-04-03,RCB,GT,GT,field,normal,N,RCB,9,1,RCB_Player_10,Bangalore,181,172,9,10,181,172
1117,2025,Lucknow,2025-04-15,MI,SRH,SRH,field,normal,N,SRH,14,0,SRH_Player_8,Lucknow,153,167,10,10,153,167
1118,2025,Delhi,2025-04-17,MI,RCB,MI,bat,normal,N,MI,25,0,MI_Player_6,Delhi,202,177,10,8,202,177
1119,2025,Delhi,2025-04-30,KKR,SRH,SRH,field,normal,N,SRH,16,4,SRH_Player_1,Delhi,147,163,7,6,147,163
1120,2025,Bangalore,2025-04-10,MI,LSG,MI,field,normal,N,LSG,26,6,LSG_Player_4,Bangalore,155,181,7,4,181,155
1121,2025,Bangalore,2025-04-13,GT,RCB,RCB,field,normal,N,GT,1,3,GT_Player_10,Bangalore,186,185,7,7,186,185
1122,2025,Ahmedabad,2025-04-13,LSG,DC,LSG,bat,normal,N,DC,36,2,DC_Player_2,Ahmedabad,153,189,4,8,153,189
1123,2025,Hyderabad,2025-04-13,KKR,CSK,KKR,bat,normal,N,CSK,18,6,CSK_Player_5,Hyderabad,132,150,5,4,132,150
1124,2025,Chennai,2025-04-09,KKR,SRH,SRH,field,normal,N,KKR,29,6,KKR_Player_2,Chennai,159,130,4,6,159,130
1125,2025,Mohali,2025-04-12,LSG,GT,LSG,bat,normal,N,GT,10,2,GT_Player_11,Mohali,163,173,4,8,163,173
1126,2025,Kolkata,2025-04-18,LSG,SRH,SRH,bat,normal,N,SRH,19,6,SRH_Player_1,Kolkata,164,183,3,4,164,183
1127,2025,Ahmedabad,2025-04-26,LSG,KKR,KKR,field,normal,N,LSG,12,5,LSG_Player_5,Ahmedabad,190,178,5,3,190,178
1128,2025,Hyderabad,2025-04-04,CSK,MI,CSK,field,normal,N,CSK,12,3,CSK_Player_11,Hyderabad,162,150,7,4,150,162
1129,2025,Chennai,2025-04-18,SRH,MI,MI,bat,normal,N,SRH,1,3,SRH_Player_8,Chennai,157,156,7,5,157,156
1130,2025,Ahmedabad,2025-04-28,RCB,MI,MI,bat,normal,N,RCB,26,3,RCB_Player_7,Ahmedabad,188,162,7,6,188,162
1131,2025,Chennai,2025-04-15,RR,DC,RR,field,normal,N,RR,35,1,RR_Player_5,Chennai,170,135,9,8,135,170
1132,2025,Chennai,2025-04-18,MI,SRH,MI,bat,normal,N,SRH,21,4,SRH_Player_4,Chennai,115,136,3,6,115,136
1133,2025,Bangalore,2025-04-09,PBKS,RCB,RCB,field,normal,N,PBKS,19,2,PBKS_Player_3,Bangalore,185,166,8,10,185,166
1134,2025,Hyderabad,2025-04-24,MI,LSG,MI,field,normal,N,MI,15,0,MI_Player_2,Hyderabad,174,159,10,5,159,174
1135,2025,Mohali,2025-04-13,KKR,MI,MI,field,normal,N,MI,18,5,MI_Player_11,Mohali,162,180,6,5,162,180
1136,2025,Jaipur,2025-04-07,GT,MI,MI,field,normal,N,MI,38,6,MI_Player_9,Jaipur,152,190,10,4,152,190
1137,2025,Lucknow,2025-04-17,KKR,RCB,RCB,field,normal,N,KKR,10,3,KKR_Player_5,Lucknow,157,147,7,9,157,147
1138,2025,Hyderabad,2025-04-14,DC,PBKS,PBKS,bat,normal,N,DC,16,1,DC_Player_3,Hyderabad,167,151,9,3,167,151
1139,2025,Mohali,2025-04-10,SRH,CSK,CSK,field,normal,N,CSK,19,4,CSK_Player_8,Mohali,162,181,6,6,162,181
1140,2025,Hyderabad,2025-04-28,DC,SRH,SRH,field,normal,N,SRH,19,0,SRH_Player_7,Hyderabad,130,149,5,10,130,149
1141,2025,Mohali,2025-04-20,RCB,MI,MI,bat,normal,N,MI,14,6,MI_Player_1,Mohali,165,179,4,4,165,179
1142,2025,Ahmedabad,2025-04-29,RR,DC,DC,field,normal,N,DC,29,6,DC_Player_3,Ahmedabad,137,166,5,4,137,166
1143,2025,Mohali,2025-04-16,PBKS,LSG,LSG,field,normal,N,PBKS,2,5,PBKS_Player_11,Mohali,163,161,5,3,163,161
1144,2025,Bangalore,2025-04-10,MI,DC,DC,field,normal,N,MI,39,7,MI_Player_11,Bangalore,197,158,3,3,197,158
1145,2025,Delhi,2025-04-29,LSG,RR,LSG,bat,normal,N,LSG,16,6,LSG_Player_10,Delhi,177,161,4,5,177,161
1146,2025,Delhi,2025-04-10,KKR,MI,MI,field,normal,N,MI,28,0,MI_Player_5,Delhi,160,188,10,10,160,188
1147,2025,Ahmedabad,2025-04-27,PBKS,KKR,KKR,bat,normal,N,PBKS,14,6,PBKS_Player_10,Ahmedabad,166,152,4,4,166,152
1148,2025,Lucknow,2025-04-02,RR,LSG,RR,field,normal,N,LSG,14,5,LSG_Player_10,Lucknow,149,163,3,5,163,149
1149,2025,Chennai,2025-04-02,RCB,PBKS,PBKS,bat,normal,N,RCB,1,4,RCB_Player_10,Chennai,140,139,6,3,140,139
1150,2025,Delhi,2025-04-22,CSK,DC,CSK,bat,normal,N,DC,2,1,DC_Player_7,Delhi,140,142,9,9,140,142
1151,2025,Mohali,2025-04-16,KKR,LSG,KKR,bat,normal,N,KKR,26,7,KKR_Player_5,Mohali,169,143,3,10,169,143
1152,2025,Kolkata,2025-04-30,KKR,DC,DC,bat,normal,N,DC,25,2,DC_Player_3,Kolkata,170,195,7,8,170,195
1153,2025,Lucknow,2025-04-07,DC,KKR,DC,field,normal,N,KKR,37,7,KKR_Player_7,Lucknow,155,192,7,3,192,155
1154,2025,Kolkata,2025-04-07,PBKS,MI,MI,bat,normal,N,PBKS,28,7,PBKS_Player_10,Kolkata,151,123,3,5,151,123
1155,2025,Mumbai,2025-04-04,RR,SRH,RR,bat,normal,N,RR,5,4,RR_Player_1,Mumbai,173,168,6,9,173,168
1156,2025,Bangalore,2025-04-18,CSK,RCB,CSK,bat,normal,N,RCB,10,2,RCB_Player_2,Bangalore,171,181,10,8,171,181
1157,2025,Jaipur,2025-04-03,CSK,MI,CSK,field,normal,N,CSK,14,6,CSK_Player_2,Jaipur,179,165,4,4,165,179
1158,2025,Delhi,2025-04-10,GT,SRH,SRH,bat,normal,N,GT,22,6,GT_Player_4,Delhi,150,128,4,6,150,128
1159,2025,Chennai,2025-04-04,KKR,LSG,LSG,field,normal,N,KKR,14,5,KKR_Player_7,Chennai,137,123,5,8,137,123
1160,2025,Mumbai,2025-04-18,RR,LSG,RR,field,normal,N,LSG,12,1,LSG_Player_1,Mumbai,155,167,5,9,167,155
1161,2025,Bangalore,2025-04-20,RR,SRH,SRH,bat,normal,N,RR,23,5,RR_Player_1,Bangalore,162,139,5,3,162,139
